	year	target	target_form	L	target_msd	masked_text	orig_text	target_i
1679	1881	tai	tai	58	SUBCAT_CC	— Irlannissa on wiime lvuoden tam » miluu » alusia marrastuun loppuun maan » omioluolalia waStaan lehdyiStä rilolsiSta ollut slmteiltinä 1.718 henleä . joista tui » lenlin 11 ? on jullSlettu wapaitsi ja muut owat jolo tuomitut MATCH odottamat tuomio lansa . loululunn lopussa oli Irlannissa 153 henleä pölisin huoSlassa ja 1149 hmleä poliisin erinäisen lvanioimisen ulla .	— Irlannissa on wiime lvuoden tam » miluu » alusia marrastuun loppuun maan » omioluolalia waStaan lehdyiStä rilolsiSta ollut slmteiltinä 1.718 henleä . joista tui » lenlin 11 ? on jullSlettu wapaitsi ja muut owat jolo tuomitut tai odottamat tuomio lansa . loululunn lopussa oli Irlannissa 153 henleä pölisin huoSlassa ja 1149 hmleä poliisin erinäisen lvanioimisen ulla .	37
1680	1881	tai	tai	43	SUBCAT_CC	Kun har » » voin olemme tilaisuudessa antaa yleisiä aatteita ihmiskunnalle MATCH ainakin edesauttaa niiden letvittämiStä , niin on tveltvollisuulemme ihmiskuntaa kohtaan tässä kohden tehdä mitä suinkin » voimme , ettei meidän essmerlkimme peloittaisi seuraa , masta , maan päin WaStoin tehoittaisi .	Kun har » » voin olemme tilaisuudessa antaa yleisiä aatteita ihmiskunnalle tai ainakin edesauttaa niiden letvittämiStä , niin on tveltvollisuulemme ihmiskuntaa kohtaan tässä kohden tehdä mitä suinkin » voimme , ettei meidän essmerlkimme peloittaisi seuraa , masta , maan päin WaStoin tehoittaisi .	11
1681	1881	tai	tai	65	SUBCAT_CC	"jos f aan luwan kysyä . "" „ Immärrätlehän , häneStä möisi tul » la siiwo ihminen ja sitten sopisi minun antaa hiinet waimotst maitta jollekin lonttoriichoitajistani MATCH pehtoreistani . "" „ Wai niin ; muutta yhtä fotoin sopii naittaa hänet jollekin torpparille . "" , Minä tarkoitan tytön parasta . "" „ Niin aiwan , tätini tarkoittaa tytön parasta , "" toisti nuorukainen ."	"jos f aan luwan kysyä . "" „ Immärrätlehän , häneStä möisi tul » la siiwo ihminen ja sitten sopisi minun antaa hiinet waimotst maitta jollekin lonttoriichoitajistani tai pehtoreistani . "" „ Wai niin ; muutta yhtä fotoin sopii naittaa hänet jollekin torpparille . "" , Minä tarkoitan tytön parasta . "" „ Niin aiwan , tätini tarkoittaa tytön parasta , "" toisti nuorukainen ."	27
1682	1881	tai	tai	43	SUBCAT_CC	Tilaukset moi tehdä jossakin maam « me postikonttorissa MATCH kirjakaupassa taik- ka myöskin tilataan aikakauskirjaa fuo « rastaan KaSwatusopilliselta yhdistykseltä Helsingistä , jossa Viimemainitussa ta * pauksessa tilaus ja tilaushinta on lähe » tettäwä yhdistyksen kirjaston hoitajalle lehtori K. I. W. llnoniuffeae .	Tilaukset moi tehdä jossakin maam « me postikonttorissa tai kirjakaupassa taik- ka myöskin tilataan aikakauskirjaa fuo « rastaan KaSwatusopilliselta yhdistykseltä Helsingistä , jossa Viimemainitussa ta * pauksessa tilaus ja tilaushinta on lähe » tettäwä yhdistyksen kirjaston hoitajalle lehtori K. I. W. llnoniuffeae .	8
1683	1881	tai	tai	61	SUBCAT_CC	Höyrylaiwa Lahtis , Kapten » G. G. kerlachlns , lähtee Lahdesta I-kylään lello 4 aamulla : jola annan MATCH Sysmän ja Korpilahden lautta , Kesliniiillo Sijemän ja Jämsän , Perjantai Kuhmoisten ja Kärkisten „ Lähtee I-kylastä « ahteen lello 3 aamulla : jola Tiistai Kärkisten ja Kuhmoisten lautta , , Torstai Jämsän ja ©uemän , , l'<wwan:al Korpilahden ja Sysmän ,	Höyrylaiwa Lahtis , Kapten » G. G. kerlachlns , lähtee Lahdesta I-kylään lello 4 aamulla : jola annan tai Sysmän ja Korpilahden lautta , Kesliniiillo Sijemän ja Jämsän , Perjantai Kuhmoisten ja Kärkisten „ Lähtee I-kylastä « ahteen lello 3 aamulla : jola Tiistai Kärkisten ja Kuhmoisten lautta , , Torstai Jämsän ja ©uemän , , l'<wwan:al Korpilahden ja Sysmän ,	18
1684	1881	tai	tai	63	SUBCAT_CC	Sen , joka ci sitä tiedä , on kai täytynyt laiten itänsä istua uunin panlolla , tai niitä nähdessään olla wita päässä — poltto , ruusu MATCH jolu muu ; mutta kaurat ja ruliitei ? wät woi olla puutawaraa , häl ) ? ja puu » tawaran kaupastahan olilin luhon tirjoitus ; jos Ntä ci muuten huomaa , niin täytyy olla lasit .	Sen , joka ci sitä tiedä , on kai täytynyt laiten itänsä istua uunin panlolla , tai niitä nähdessään olla wita päässä — poltto , ruusu tai jolu muu ; mutta kaurat ja ruliitei ? wät woi olla puutawaraa , häl ) ? ja puu » tawaran kaupastahan olilin luhon tirjoitus ; jos Ntä ci muuten huomaa , niin täytyy olla lasit .	26
1685	1881	tai	tai	67	SUBCAT_CC	Tutkinto alkoi kello puoli kaksitoista , jolloin oppilaat ensin saimat selittää tietonsa eläinten ruoansulatuselimistä ja rehuaineiden aineksista y. » n. Sittc heiltä knnlustcltiin laskentoa ja meijcri-opiu tietopuolista osaa sekä heidän tietojansa eri » voi- ja juustolaatujen enemmän MATCH » vähemmän somclijaista myyntivailoista , jonka jälkeen » viimein ryhdyttiin käytöllisiin töihin sekä » voin että juuston » valmistamisessa , jota läsnä olemal katsojat utclijaina tar « lastclimat .	Tutkinto alkoi kello puoli kaksitoista , jolloin oppilaat ensin saimat selittää tietonsa eläinten ruoansulatuselimistä ja rehuaineiden aineksista y. » n. Sittc heiltä knnlustcltiin laskentoa ja meijcri-opiu tietopuolista osaa sekä heidän tietojansa eri » voi- ja juustolaatujen enemmän tai » vähemmän somclijaista myyntivailoista , jonka jälkeen » viimein ryhdyttiin käytöllisiin töihin sekä » voin että juuston » valmistamisessa , jota läsnä olemal katsojat utclijaina tar « lastclimat .	37
1686	1881	tai	tai	73	SUBCAT_CC	Saamatta fuv-ceUifec-ti si° wislätoaisiä , jalosti opettawaisla liviiici : MATCH luiiiiollisen lanSsaläymisen puutteen tähden - suistun se sielua saas- Uittamaan , taittialla hnomatlawaan raatuuteeu niini uin : jueppoutcen , irStaiuuiteen , ilscratlauieeu , järjettömään totietämaan ja talouden hoitoon , ja ! nn siihen llscmaan joudutaan , telioottomaan lastcn tasroatutscen , niin sielullisessa luiu fiiufillifcsfä suhteessa , wanhoicn pata » na-ajoiita perittyjen tapojen suosimiseen ja sanalla sanoen taittein esi > isien paheiden perimiseen .	Saamatta fuv-ceUifec-ti si° wislätoaisiä , jalosti opettawaisla liviiici : tai luiiiiollisen lanSsaläymisen puutteen tähden - suistun se sielua saas- Uittamaan , taittialla hnomatlawaan raatuuteeu niini uin : jueppoutcen , irStaiuuiteen , ilscratlauieeu , järjettömään totietämaan ja talouden hoitoon , ja ! nn siihen llscmaan joudutaan , telioottomaan lastcn tasroatutscen , niin sielullisessa luiu fiiufillifcsfä suhteessa , wanhoicn pata » na-ajoiita perittyjen tapojen suosimiseen ja sanalla sanoen taittein esi > isien paheiden perimiseen .	9
1687	1881	tai	tai	43	SUBCAT_CC	"Tama englantilainen lehti on nimittäin moittinut Mostin mangitsemista ja syyttämistä , koska muka nuot hämyttömät kirjoitukset , Freiheit "" lehdessä eiwät » vahingoittaneet Englantia , eiivätlä myös olleet tylliksi tärkeitä » voidaksensa häiritä hywää sopua Englannin ja Salsan MATCH Wenäjän » välillä ."	"Tama englantilainen lehti on nimittäin moittinut Mostin mangitsemista ja syyttämistä , koska muka nuot hämyttömät kirjoitukset , Freiheit "" lehdessä eiwät » vahingoittaneet Englantia , eiivätlä myös olleet tylliksi tärkeitä » voidaksensa häiritä hywää sopua Englannin ja Salsan tai Wenäjän » välillä ."	38
1688	1881	tai	tai	37	SUBCAT_CC	Näitä kortteja tulee mastaanottajan MATCH hänen maltmttctun asiamiehensä omalla nimellään kuitata , ja niin pian lnin niissä on kuitti , saa niitä takaisin antamalla lähetykset ulos postista , olkoon hakija kuka hylvänsä , tunnettu tai tuntematon .	Näitä kortteja tulee mastaanottajan tai hänen maltmttctun asiamiehensä omalla nimellään kuitata , ja niin pian lnin niissä on kuitti , saa niitä takaisin antamalla lähetykset ulos postista , olkoon hakija kuka hylvänsä , tunnettu tai tuntematon .	4
1689	1881	tai	tai	36	SUBCAT_CC	Samoin on otatsuttama että tiheimminkin asutuissa osiSsa on muutamia paikkoja , joissa aluksi ei moi löytää kylliksi toimeliaita henkilöitä , jotka paljaasta liikkeen antamasta tulosta ustaltaisimat huolekseen ottaa kyydin- ja kestikiemarin-pidon yhdellä MATCH useammalla kyytiascmalla .	Samoin on otatsuttama että tiheimminkin asutuissa osiSsa on muutamia paikkoja , joissa aluksi ei moi löytää kylliksi toimeliaita henkilöitä , jotka paljaasta liikkeen antamasta tulosta ustaltaisimat huolekseen ottaa kyydin- ja kestikiemarin-pidon yhdellä tai useammalla kyytiascmalla .	32
1690	1881	tai	tai	27	SUBCAT_CC	Tämän ohessa kiellettiin kartanon ja planttaasien omistajat laittamasta tunkioita hautausmaan takana olemalle tasaiselle kentälle taikka muualle lähelle maantietä , paitsi planttaaseihin MATCH syrjään kaupunginmoudin osoittamalle paikalle .	Tämän ohessa kiellettiin kartanon ja planttaasien omistajat laittamasta tunkioita hautausmaan takana olemalle tasaiselle kentälle taikka muualle lähelle maantietä , paitsi planttaaseihin tai syrjään kaupunginmoudin osoittamalle paikalle .	21
1691	1881	tai	tai	44	SUBCAT_CC	Waan laillien meritien mukaan on samalla kohdalla EuropaSsa Reinissä tapahtunut samollainen käänne lvastaiseen suuntaan ja Bodeninjärlvi on siinä toi . mittanut Winnipegin tehtäwää , s. o. ollut sinä suurena » vesisäiliönä , joka antaa weden juosta yhteen MATCH toiseen suuntaan merenpinnan korkeuden mukaan .	Waan laillien meritien mukaan on samalla kohdalla EuropaSsa Reinissä tapahtunut samollainen käänne lvastaiseen suuntaan ja Bodeninjärlvi on siinä toi . mittanut Winnipegin tehtäwää , s. o. ollut sinä suurena » vesisäiliönä , joka antaa weden juosta yhteen tai toiseen suuntaan merenpinnan korkeuden mukaan .	37
1692	1881	tai	tai	29	SUBCAT_CC	Kun kuorma on purettu , punnitaan tyhjä reti ( MATCH kärryt ) ; kuitissa , jonka punnitsija antaa , on mertitty setä reen että siinä olleen heinän paino .	Kun kuorma on purettu , punnitaan tyhjä reti ( tai kärryt ) ; kuitissa , jonka punnitsija antaa , on mertitty setä reen että siinä olleen heinän paino .	9
1693	1881	tai	tai	97	SUBCAT_CC	tateiden tarpelk> ! ostaa kaikkiansa nom 200 , W0 pölkkyä taikkia rautateitä warten , kehoitetaan halutkaitaj hankkioita ennen tulewan Marraskuun kuluttua joko Nautaticnhallitutsclle MATCH lähemmälle aselnaninspehtoriUe kirjallisesti llntllmaan tai suullisesti ilmottamalln tarjouksiänsa näiden pölttymäärien liankkimisesta seuraawiin Naulatienhallituksen määräämiin korkeimpiin hintoihin , nimittäin : stt kopeikkaa asemilla Keisarikunimssa , 1 markka 20 pennia Wiipurin asemasta älkaen Walkeasaaren , asemaan asti , 1 markka IV pennia Uuskylän asemllsta alkaen Nurmen asemaan , 1 markka Hikiän asemasta alkaen Lahden asemaan , Helsingin llsemllsta alkaen Hämeenlinnan asemaan sekä Hywinkään asemasta Korwen asemaan , 1 markka 2N pennia Nummelan asemasta alkaen Hanko-	tateiden tarpelk> ! ostaa kaikkiansa nom 200 , W0 pölkkyä taikkia rautateitä warten , kehoitetaan halutkaitaj hankkioita ennen tulewan Marraskuun kuluttua joko Nautaticnhallitutsclle tai lähemmälle aselnaninspehtoriUe kirjallisesti llntllmaan tai suullisesti ilmottamalln tarjouksiänsa näiden pölttymäärien liankkimisesta seuraawiin Naulatienhallituksen määräämiin korkeimpiin hintoihin , nimittäin : stt kopeikkaa asemilla Keisarikunimssa , 1 markka 20 pennia Wiipurin asemasta älkaen Walkeasaaren , asemaan asti , 1 markka IV pennia Uuskylän asemllsta alkaen Nurmen asemaan , 1 markka Hikiän asemasta alkaen Lahden asemaan , Helsingin llsemllsta alkaen Hämeenlinnan asemaan sekä Hywinkään asemasta Korwen asemaan , 1 markka 2N pennia Nummelan asemasta alkaen Hanko-	23
1694	1881	tai	tai	35	SUBCAT_CC	"weljesi ? "" Hau teli nyt myosli » nuo mciiic tßlld tutut lasi » temput ; fcitj.ilfecn sanoi hän taas MATCH « osta loapistcu : „ herra pastori , tuo on syypää minun ouiicttcmuutccni ."	"weljesi ? "" Hau teli nyt myosli » nuo mciiic tßlld tutut lasi » temput ; fcitj.ilfecn sanoi hän taas tai « osta loapistcu : „ herra pastori , tuo on syypää minun ouiicttcmuutccni ."	20
1695	1881	tai	tai	32	SUBCAT_CC	"60 p. Kaikki ne , jotta tahtomat armaan äidinkielemme luontoa op » pia tuntemaan , epäilemättä ilolla terwehtiwät tämän ahkeraan työhön perustuman ja oppineen tiedemiehen MATCH "" lamasta kädestä lähteneen kirjan ."	"60 p. Kaikki ne , jotta tahtomat armaan äidinkielemme luontoa op » pia tuntemaan , epäilemättä ilolla terwehtiwät tämän ahkeraan työhön perustuman ja oppineen tiedemiehen tai "" lamasta kädestä lähteneen kirjan ."	25
1696	1881	tai	tai	46	SUBCAT_CC	Meisesti malitetaan maamme köyhyyttä , rahan ja marojen puutosta ynnä muuta kurjuutta ; mutta siihen on useastikin syynä , joko huono talouden hoitanto , ruokottomuus ja tuhlaus , MATCH puuttuma tieto mihin ja mintamoin ihmisen sopii ic> tulee hyödyksensä käyttää kaikkia maan ja luonnon antimia .	Meisesti malitetaan maamme köyhyyttä , rahan ja marojen puutosta ynnä muuta kurjuutta ; mutta siihen on useastikin syynä , joko huono talouden hoitanto , ruokottomuus ja tuhlaus , tai puuttuma tieto mihin ja mintamoin ihmisen sopii ic> tulee hyödyksensä käyttää kaikkia maan ja luonnon antimia .	28
1697	1881	tai	tai	29	SUBCAT_CC	Hakijan tulee täydellisesti taitaa suomen kieltä , niin etta hän esteettömästi kykenee kirjoittamaan pöytäkirjat ja toimittamaan kaikti kirjoituksct mainitulla kielellä ; mutta sen ohessa pitää hanen myöskin MATCH «	Hakijan tulee täydellisesti taitaa suomen kieltä , niin etta hän esteettömästi kykenee kirjoittamaan pöytäkirjat ja toimittamaan kaikti kirjoituksct mainitulla kielellä ; mutta sen ohessa pitää hanen myöskin tai «	27
1698	1881	tai	tai	74	SUBCAT_CC	Lawertele ; ja ole sitte joko itse pappi , rumasti , piispa , joka — uudella testamentilla tehdyn pyhän malan nojalla kerran miikossa kolme neljännesta tuntia lawertelee , jotakin ääneen , maan muuten on kaikesta ylcmammästä wälinpitämätön , MATCH ole itse maallikko , joka kolme neljännestä ylä rakennut siitä ylemästä , mitä pappi kolme neljännestä on lamerrellut , maan muuten kaikesta ylewammästä on mälinpitämätön ; ja saat nähdä , miten kaikki tukaluudet haihtumat !	Lawertele ; ja ole sitte joko itse pappi , rumasti , piispa , joka — uudella testamentilla tehdyn pyhän malan nojalla kerran miikossa kolme neljännesta tuntia lawertelee , jotakin ääneen , maan muuten on kaikesta ylcmammästä wälinpitämätön , tai ole itse maallikko , joka kolme neljännestä ylä rakennut siitä ylemästä , mitä pappi kolme neljännestä on lamerrellut , maan muuten kaikesta ylewammästä on mälinpitämätön ; ja saat nähdä , miten kaikki tukaluudet haihtumat !	38
1699	1881	tai	tai	21	SUBCAT_CC	Räjähdys oli kanunan-laukauksen tapainen ja kranati meni tuhansiksi palaisilst , ja sormenpään kokoisia siruja tunkeutui lumeen MATCH lensi kauaksi ympärille .	Räjähdys oli kanunan-laukauksen tapainen ja kranati meni tuhansiksi palaisilst , ja sormenpään kokoisia siruja tunkeutui lumeen tai lensi kauaksi ympärille .	16
1700	1881	tai	tai	53	SUBCAT_CC	Ia niinkuin peto-eläin on älykäs ja moimakas samassa : ensin älykkäästi on aiwan Hiljallansa — niin Hiljallaan ei moi mitään kesy eläin olla ; ja sitten kokoo kaikki moimansa yhteen karkaukseen tai iskuun — niin moiman peräisesti ei mikään kesy eläin moi iskeä MATCH iskustansa kohota ; niin on ratkaisema päätös tehtämä .	Ia niinkuin peto-eläin on älykäs ja moimakas samassa : ensin älykkäästi on aiwan Hiljallansa — niin Hiljallaan ei moi mitään kesy eläin olla ; ja sitten kokoo kaikki moimansa yhteen karkaukseen tai iskuun — niin moiman peräisesti ei mikään kesy eläin moi iskeä tai iskustansa kohota ; niin on ratkaisema päätös tehtämä .	43
1701	1881	tai	tai	29	SUBCAT_CC	Ia usein olen tamannut matkustajia , joilla on toimimista sekä Uudessakaupungissa että Turussa , mutta juuri tuon ristiriitaisen matkustuksen takia ällistymät niin että heittämät toisen MATCH toisen siksensä .	Ia usein olen tamannut matkustajia , joilla on toimimista sekä Uudessakaupungissa että Turussa , mutta juuri tuon ristiriitaisen matkustuksen takia ällistymät niin että heittämät toisen tai toisen siksensä .	25
1702	1881	tai	tai	85	SUBCAT_CC	Ei , hän tunnustaa , ett'ei hän millään omalla oikeudellaan MATCH wnnhurskaudellaan woi sitä waatia ; päinwastoin Jumalalla olisi oikeus tuomita häntä , Eikä hän tästä tunnusta niinkuin se , joka , waellettuaan uskottomuudessa ja tottelemattomuudessa Jumalaa kohtaan , wasta herää tuntemaan syntiään ja tuomion-alaif uuttaan , waan niinkuin se , joka on kulkenut Herran teillä ja Hänen oikeuksissaan , mutta joka myös yhä enemmän on oppinut tuntemaan , ett'ei mikään ihmisessä woi olla perustuksena hänen pelastukselleen , eikä oikeuttaa häntä saamaan ei hengellistä eikä	Ei , hän tunnustaa , ett'ei hän millään omalla oikeudellaan tai wnnhurskaudellaan woi sitä waatia ; päinwastoin Jumalalla olisi oikeus tuomita häntä , Eikä hän tästä tunnusta niinkuin se , joka , waellettuaan uskottomuudessa ja tottelemattomuudessa Jumalaa kohtaan , wasta herää tuntemaan syntiään ja tuomion-alaif uuttaan , waan niinkuin se , joka on kulkenut Herran teillä ja Hänen oikeuksissaan , mutta joka myös yhä enemmän on oppinut tuntemaan , ett'ei mikään ihmisessä woi olla perustuksena hänen pelastukselleen , eikä oikeuttaa häntä saamaan ei hengellistä eikä	10
1703	1881	tai	tai	66	SUBCAT_CC	F ) Kalanmätiä , suolattua tai muulla tawoin laitettua , k ) Semmoisia kalastuksen tuotteita , joita saattaa käyttää maanmiljelyksessä , käsityön ja teollisuuden toimissa , niinkuin kalaguanoa , kalaöljyä j. n. e. i ) Suolattua MATCH muulla tawoin säilyyn pantua kralvunlihaa , kuin myös elämiä krapuja , joita on lähetetty tarkoituksenmukaisten menetystapain osoittamista warten , miten näitä elämiä tvoidaan eläminä kuljettaa pitkän matkan päähän .	F ) Kalanmätiä , suolattua tai muulla tawoin laitettua , k ) Semmoisia kalastuksen tuotteita , joita saattaa käyttää maanmiljelyksessä , käsityön ja teollisuuden toimissa , niinkuin kalaguanoa , kalaöljyä j. n. e. i ) Suolattua tai muulla tawoin säilyyn pantua kralvunlihaa , kuin myös elämiä krapuja , joita on lähetetty tarkoituksenmukaisten menetystapain osoittamista warten , miten näitä elämiä tvoidaan eläminä kuljettaa pitkän matkan päähän .	36
1704	1881	tai	tai	38	SUBCAT_CC	"' ajalla 'läl ) - . . té^jpamcveiv : rännitoiffq:a|uroi^fPs « ia MATCH ' toimittani aan ' otin olt { § = 'ta Ät oa , ' : kertoo ■K. ' ' S. ' ' "" . ."	"' ajalla 'läl ) - . . té^jpamcveiv : rännitoiffq:a|uroi^fPs « ia tai ' toimittani aan ' otin olt { § = 'ta Ät oa , ' : kertoo ■K. ' ' S. ' ' "" . ."	12
1705	1881	tai	tai	34	SUBCAT_CC	Lulukinlereitä » voisi koulussa panna toimeen eri tuntina , joko lukuwuoden aitana MATCH sen lopettamisen jälkeen ja pitkän latetiömon lukemiseen » voisi köyttää pitkää lomaaikaa kesällä ja sitten pitää tutkintoa seuraawan lululvuoden alussa .	Lulukinlereitä » voisi koulussa panna toimeen eri tuntina , joko lukuwuoden aitana tai sen lopettamisen jälkeen ja pitkän latetiömon lukemiseen » voisi köyttää pitkää lomaaikaa kesällä ja sitten pitää tutkintoa seuraawan lululvuoden alussa .	12
1706	1881	tai	tai	20	SUBCAT_CC	Tästä odotetaan tarkempia tietoja joko pääsiäisväiwänä MATCH Aleksander Il:sen syntymäpäiwänä 29 p. huhtikuuta , jonka muistoksi tama toimi tehtäisiin .	Tästä odotetaan tarkempia tietoja joko pääsiäisväiwänä tai Aleksander Il:sen syntymäpäiwänä 29 p. huhtikuuta , jonka muistoksi tama toimi tehtäisiin .	6
1707	1881	tai	tai	84	SUBCAT_CC	Luotcttamat hcutilöt olimat todis^ tanect , että mainittu nainen yhden päimän tutuessa on kuokkinut 3 V 2 4 kapanalaa » naata , sainoin yhtenä päiwiinä leikannut rukiita 50 marejallaa MATCH ohria 15 kapan kylmöslä tai ka » lroja 6 tynnyrin kyllvöstä , lehdentaitossa sitonut 800 tukkua ja nostanut potateja 6 tynnyriä , poiminut 1 tynnyrin ja 4 kappaa katajan marjoja sekä niistä » valmistanut hymän , makean ja termecllisen siirapin , ja kuhunkin näistä töistä ci ha » ole käyttänyt enemmän luin päi «	Luotcttamat hcutilöt olimat todis^ tanect , että mainittu nainen yhden päimän tutuessa on kuokkinut 3 V 2 4 kapanalaa » naata , sainoin yhtenä päiwiinä leikannut rukiita 50 marejallaa tai ohria 15 kapan kylmöslä tai ka » lroja 6 tynnyrin kyllvöstä , lehdentaitossa sitonut 800 tukkua ja nostanut potateja 6 tynnyriä , poiminut 1 tynnyrin ja 4 kappaa katajan marjoja sekä niistä » valmistanut hymän , makean ja termecllisen siirapin , ja kuhunkin näistä töistä ci ha » ole käyttänyt enemmän luin päi «	29
1708	1881	tai	tai	49	SUBCAT_CC	Moittijat unhoittawat , MATCH pikemmin eiwät tahdo ajatella , että ihmisuhrit , epäjumalan pappien walta , siweettömyys , jonka wertaista ei ole koko maailmassa , lapsenmurhat y. m. että kaikki tämä on poistettu sekä , että Vääryys , kohtuuttomuus ja riettaus kristillisyyden maahan tuonnin kautta on melkoisesti Vähentynyt .	Moittijat unhoittawat , tai pikemmin eiwät tahdo ajatella , että ihmisuhrit , epäjumalan pappien walta , siweettömyys , jonka wertaista ei ole koko maailmassa , lapsenmurhat y. m. että kaikki tämä on poistettu sekä , että Vääryys , kohtuuttomuus ja riettaus kristillisyyden maahan tuonnin kautta on melkoisesti Vähentynyt .	3
1709	1881	tai	tai	28	SUBCAT_CC	8i ( -o ! s tietää , etta Gremy huomenna MATCH ainakin kohta kutsuu Gambettan luokseen ja antaa hänelle maltuuskirjan laatia ohjelman ja malita uuden kabinetin jäsenet .	8i ( -o ! s tietää , etta Gremy huomenna tai ainakin kohta kutsuu Gambettan luokseen ja antaa hänelle maltuuskirjan laatia ohjelman ja malita uuden kabinetin jäsenet .	10
1710	1881	tai	tai	22	SUBCAT_CC	Kylläkin usein etsitään ontumisen syytä hemosen lamassa MATCH sääri-suonissa , jolloin se on etsittämä ja löyttäwä kamiossa , miallisen kengittämisen tuottama .	Kylläkin usein etsitään ontumisen syytä hemosen lamassa tai sääri-suonissa , jolloin se on etsittämä ja löyttäwä kamiossa , miallisen kengittämisen tuottama .	7
1711	1881	tai	tai	33	SUBCAT_CC	Elinaikansa tietää hän kyllä woiwansa pitää huolta heidän toimeentulostansa , mutta saattaahan kuolema tulla , , ja , se tulcekin aikaisemmin MATCH myöhenimin , ja äinoastaan henkensä wakuut' tannt woi turwalliseua elää .	Elinaikansa tietää hän kyllä woiwansa pitää huolta heidän toimeentulostansa , mutta saattaahan kuolema tulla , , ja , se tulcekin aikaisemmin tai myöhenimin , ja äinoastaan henkensä wakuut' tannt woi turwalliseua elää .	21
1712	1881	tai	tai	48	SUBCAT_CC	"Kauppa ja teollisuus tässä maassa omat niin mapaat , että mikä sisämaan tuppcliini "" , rantamaan hurri "" MATCH Arkkangclin hymänsä moi tuon pään kohota hantcsmannitsi "" tai haprikööritsi^' "" "" '- ) : jonka muoksi joku sana lienee tässä paikallansa mokoman mapaudcn ohjelmasta — Uudesta Elinkcinolaista ."	"Kauppa ja teollisuus tässä maassa omat niin mapaat , että mikä sisämaan tuppcliini "" , rantamaan hurri "" tai Arkkangclin hymänsä moi tuon pään kohota hantcsmannitsi "" tai haprikööritsi^' "" "" '- ) : jonka muoksi joku sana lienee tässä paikallansa mokoman mapaudcn ohjelmasta — Uudesta Elinkcinolaista ."	18
1713	1881	tai	tai	39	SUBCAT_CC	Turun tärriä , matkalle Simolan MATCH Pulsan pysäyspaikkain ja Lappeenrannan » välillä on saataniana 1 m:ka 50 p. kerrasta Molemmat laimat poitteemat Puuma^ lassa , Samonlinnassa , Taipalessa , Lep< pämirroilla ja Konnutsessa , Sllima sitä paitse Tahkorannassa .	Turun tärriä , matkalle Simolan tai Pulsan pysäyspaikkain ja Lappeenrannan » välillä on saataniana 1 m:ka 50 p. kerrasta Molemmat laimat poitteemat Puuma^ lassa , Samonlinnassa , Taipalessa , Lep< pämirroilla ja Konnutsessa , Sllima sitä paitse Tahkorannassa .	5
1714	1881	tai	tai	30	SUBCAT_CC	"Mutta siinä tapauksessa saatte nousta marhain aamusin ; roumani lähtee ratsastamaan ulos puistoon jo kello miisi "" . >tul : minut kutsutaan metsästys- MATCH ratsastus-retkelle , ei koskaan ole liian"	"Mutta siinä tapauksessa saatte nousta marhain aamusin ; roumani lähtee ratsastamaan ulos puistoon jo kello miisi "" . >tul : minut kutsutaan metsästys- tai ratsastus-retkelle , ei koskaan ole liian"	23
1715	1881	tai	tai	113	SUBCAT_CC	Samalla kuin tieto tästä annetaan , saa Termeyslautakunta kehoittaa kaupungin aful kaita , että he , jos epäkohtia , joita yllämaini » tussa suhteessa halvattaan jossakin ylläluetel » luista piirikunnista , joko suullisesti tai kirjallisesti piirikunnanesimiehelle ilmoittaisimat ; jonka ohella asianomaisia sukulaisia MATCH ihmisten hoitajia , jotka kaupun stissa tästälähin kuolemat , pyydetään wälttämättömästi kuolemantapauksesta ilmoittamaan , sekä kuoleman syystä ynnä » vainajan nimestä , iästä , läädystä tai elinkeinosta asunnosta ja f u olinpa ilvästä antamaan ilmoituksen Termeyslautakunnan yllämainituille jäsenille , maarinottamalla jo mainitusta piirijaosta , niin etta Termeyslautakunta tehdessään asetuksen mukaista silmäystä kaikista » vuoden kuluessa tapahtuneista luo » lemantapaulsista , » voisi niistä saada niin täydelliset tiedot kvin mahdollista .	Samalla kuin tieto tästä annetaan , saa Termeyslautakunta kehoittaa kaupungin aful kaita , että he , jos epäkohtia , joita yllämaini » tussa suhteessa halvattaan jossakin ylläluetel » luista piirikunnista , joko suullisesti tai kirjallisesti piirikunnanesimiehelle ilmoittaisimat ; jonka ohella asianomaisia sukulaisia tai ihmisten hoitajia , jotka kaupun stissa tästälähin kuolemat , pyydetään wälttämättömästi kuolemantapauksesta ilmoittamaan , sekä kuoleman syystä ynnä » vainajan nimestä , iästä , läädystä tai elinkeinosta asunnosta ja f u olinpa ilvästä antamaan ilmoituksen Termeyslautakunnan yllämainituille jäsenille , maarinottamalla jo mainitusta piirijaosta , niin etta Termeyslautakunta tehdessään asetuksen mukaista silmäystä kaikista » vuoden kuluessa tapahtuneista luo » lemantapaulsista , » voisi niistä saada niin täydelliset tiedot kvin mahdollista .	42
