	Unnamed: 0	year	target	target_form	L	target_msd	masked_text	orig_text	target_i	A	B	msd	logit_A	logit_B
1608	1608	1881	tai	tai	81	SUBCAT_CC	lyseo amataan jäl-5 leen torstaina tuleman syyskuun 1 p. kello 9 e. p. p. Uudet , opistoon pyrkimät oppilaat ilmoittakoot itsensä allekirjoittaneelle lyseon uudessa huoneuksessa , entisessä nais-seminaarin kartanossa , päimää ennen eli keskimiikkona tuleman elokuun 31 p. kello 8 e. p. p. Ilmoitus tehtäköön manhempain taikka holhojain kautta , ja papintodistus , jolla pyrkijä olkoon « varustettuna , osoittakoon hänen syntymäpaikkansa , ikänsä , maineensa , manhempainsa nimen ja säädyn sekä myöskin jos pyrkijä on pitänyt ison- MATCH pano-rokon .	lyseo amataan jäl-5 leen torstaina tuleman syyskuun 1 p. kello 9 e. p. p. Uudet , opistoon pyrkimät oppilaat ilmoittakoot itsensä allekirjoittaneelle lyseon uudessa huoneuksessa , entisessä nais-seminaarin kartanossa , päimää ennen eli keskimiikkona tuleman elokuun 31 p. kello 8 e. p. p. Ilmoitus tehtäköön manhempain taikka holhojain kautta , ja papintodistus , jolla pyrkijä olkoon « varustettuna , osoittakoon hänen syntymäpaikkansa , ikänsä , maineensa , manhempainsa nimen ja säädyn sekä myöskin jos pyrkijä on pitänyt ison- tai pano-rokon .	78	eli	tai	SUBCAT_CC	6.455341815948486	9.216513633728027
1609	1609	1881	tai	tai	26	SUBCAT_CC	"Jos oppilas lähtee pois MATCH eroiletaan , maksetaan yllämainitusta lorwaulseSta ainoastaan se määrä , joka juoksee siltä ajalta , jonka oppilas on ollut mejerissä "" ."	"Jos oppilas lähtee pois tai eroiletaan , maksetaan yllämainitusta lorwaulseSta ainoastaan se määrä , joka juoksee siltä ajalta , jonka oppilas on ollut mejerissä "" ."	4	eli	tai	SUBCAT_CC	10.568503379821777	16.00342559814453
1610	1610	1881	tai	tai	28	SUBCAT_CC	Apurahoja annetaan etnpäössä maaumiljelysseuroille MATCH henkilöille , jolla ntoulumat kilpakynnön ohessa jollakin muulla lamalla , esim. kilpa » ojitulsella , pienillä näyttelyillä , maanmiljelySlatujen selittämisellä tai maanmiljelyStä koskewilla	Apurahoja annetaan etnpäössä maaumiljelysseuroille tai henkilöille , jolla ntoulumat kilpakynnön ohessa jollakin muulla lamalla , esim. kilpa » ojitulsella , pienillä näyttelyillä , maanmiljelySlatujen selittämisellä tai maanmiljelyStä koskewilla	4	eli	tai	SUBCAT_CC	13.226590156555176	17.150724411010742
1611	1611	1881	tai	tai	53	SUBCAT_CC	F ) Aineita , joista kalanpyydyksiä tehdään tai sommitellaan , niinkuin pellama- , hamp » pv « ja pumpulilaulaa , käsin tai koneella sidottuja mcrkonpauloja , puunjuurista , jou » hista tai tuohesta tehtyjä nuoria , riippoja limeStä MATCH poltetusta samcsta . lasi- , puu- , kaarna- , tuohi- tai korkki-kuppoja y. m.	F ) Aineita , joista kalanpyydyksiä tehdään tai sommitellaan , niinkuin pellama- , hamp » pv « ja pumpulilaulaa , käsin tai koneella sidottuja mcrkonpauloja , puunjuurista , jou » hista tai tuohesta tehtyjä nuoria , riippoja limeStä tai poltetusta samcsta . lasi- , puu- , kaarna- , tuohi- tai korkki-kuppoja y. m.	38	eli	tai	SUBCAT_CC	11.150897979736328	17.42190933227539
1612	1612	1881	tai	tai	193	SUBCAT_CC	kautta tietää annetaan , että Suomen rvaltiorautateille edellensä ostetaan Pölkkyjä ; ja kehotetaan sentähden halukkaita hankkijoita joko Rautatienhallitukselle MATCH lähimmälle asemaninspehtorille kirjallisesti antamaan tai suullisesti ilmoittamaan tarjouksiansa näiden pölkkymäärien hankkimisesta seuraamiin Rautatienhallituksen määräämiin korkeimpiin hintoihin , nimittäin : SO lopettaa asemilla Keisarikunnassa , 1 markka 20 penniä Wiipurin asemasta alkaen %Sa\¥eafaaten asemaan asti , 1 markka 10 penniä Uuskylän asemasta alkaen Nurmen asemaan , 1 markka Hikiän asemasta alkaen Lahden asemaan , Helsingin asemasta alkaen Hämeenlinnan asemaan sekä Hytvinkään asemasta Korwen asemaan , 1 markka 20 penniä $lum * melan asemasta alkaen Hankoniemen asemaan sekä Turun asemalla ja 1 markka muilla Turun — Tampereen — Hämeenlinnan rautatien asemilla ; ja ilmoitetaan paitsi sitä , että näiden pölkkyjen pitää olla eheää honkaa , yhdeksän jalkaa pitkät , lät * rvapäästä kymmenen tuumaa wahwat kuorta lukuun ottamatta , kuitenkin saa kolmasosa kustakin sorrutusta määrästä olla mähemmän luin kymmenen , mutta ei mähemmän luin yhdeksän tuuman wahwuudesta ; että oksaisista latrvoista tehtyjä pölkkyjä otetaan wastaan kun ne maan owat täysimittaisia ; että Pölkkyjen pitää olla kuoritut ja kahdella puolella meistetyt seitsemän ja puolen tuuman rvahrvoiksi rveistosten malilla , kuin myös että kaksimittaisiakin pölkkyjä otetaan wastaan .	kautta tietää annetaan , että Suomen rvaltiorautateille edellensä ostetaan Pölkkyjä ; ja kehotetaan sentähden halukkaita hankkijoita joko Rautatienhallitukselle tai lähimmälle asemaninspehtorille kirjallisesti antamaan tai suullisesti ilmoittamaan tarjouksiansa näiden pölkkymäärien hankkimisesta seuraamiin Rautatienhallituksen määräämiin korkeimpiin hintoihin , nimittäin : SO lopettaa asemilla Keisarikunnassa , 1 markka 20 penniä Wiipurin asemasta alkaen %Sa\¥eafaaten asemaan asti , 1 markka 10 penniä Uuskylän asemasta alkaen Nurmen asemaan , 1 markka Hikiän asemasta alkaen Lahden asemaan , Helsingin asemasta alkaen Hämeenlinnan asemaan sekä Hytvinkään asemasta Korwen asemaan , 1 markka 20 penniä $lum * melan asemasta alkaen Hankoniemen asemaan sekä Turun asemalla ja 1 markka muilla Turun — Tampereen — Hämeenlinnan rautatien asemilla ; ja ilmoitetaan paitsi sitä , että näiden pölkkyjen pitää olla eheää honkaa , yhdeksän jalkaa pitkät , lät * rvapäästä kymmenen tuumaa wahwat kuorta lukuun ottamatta , kuitenkin saa kolmasosa kustakin sorrutusta määrästä olla mähemmän luin kymmenen , mutta ei mähemmän luin yhdeksän tuuman wahwuudesta ; että oksaisista latrvoista tehtyjä pölkkyjä otetaan wastaan kun ne maan owat täysimittaisia ; että Pölkkyjen pitää olla kuoritut ja kahdella puolella meistetyt seitsemän ja puolen tuuman rvahrvoiksi rveistosten malilla , kuin myös että kaksimittaisiakin pölkkyjä otetaan wastaan .	18	eli	tai	SUBCAT_CC	11.042953491210938	17.181528091430664
1613	1613	1881	tai	tai	25	SUBCAT_CC	Hemoset niinikään olimat perin huokeita , sillä paraanpuoleiset työhemoset maksoimat 70 , MATCH 80 markkaa , ja tuskinpa 300 markkaa kalliimpaa heivosta oli kaupankaan .	Hemoset niinikään olimat perin huokeita , sillä paraanpuoleiset työhemoset maksoimat 70 , tai 80 markkaa , ja tuskinpa 300 markkaa kalliimpaa heivosta oli kaupankaan .	12	eli	tai	SUBCAT_CC	9.7799654006958	12.249119758605957
1614	1614	1881	tai	tai	37	SUBCAT_CC	"/ ^ "" e hywä ihininen , jonla t , ) kö jäi MATCH joka löyfi minun sateenwarjoni wiime perjantaina tai lauwantama wiillo , antaisi lunniallista palkintoa wastaan ticdon Eläintarhan hu » wilassa , wastapäätä Kaisaniemeä ,"	"/ ^ "" e hywä ihininen , jonla t , ) kö jäi tai joka löyfi minun sateenwarjoni wiime perjantaina tai lauwantama wiillo , antaisi lunniallista palkintoa wastaan ticdon Eläintarhan hu » wilassa , wastapäätä Kaisaniemeä ,"	13	eli	tai	SUBCAT_CC	3.4681732654571533	6.1317853927612305
1615	1615	1881	tai	tai	38	SUBCAT_CC	"Heljä porsasta halusi päästä hänen ruuhelleen^ hankkimat sentähden lm "" jonka , tilaisuuden saatuansa hänen , konttoriinsa päästä , oikaisiwat wasten nmehen rintaa ) sanoen : me olemmen sosialisteja ) anna rahaa MATCH henki , pois ! """	"Heljä porsasta halusi päästä hänen ruuhelleen^ hankkimat sentähden lm "" jonka , tilaisuuden saatuansa hänen , konttoriinsa päästä , oikaisiwat wasten nmehen rintaa ) sanoen : me olemmen sosialisteja ) anna rahaa tai henki , pois ! """	32	eli	tai	SUBCAT_CC	5.134753227233887	7.777734279632568
1616	1616	1881	tai	tai	47	_	Viuutamia luhausia honla » sia rautatien ra- tapöltkyjä , 9 jalkaa pittiä , 1 ) tuumaa läpi . mitatta , meistettyjä falibctla j » a&taffaifctta si- wulla ! / s tuuman plllsuisitsi , fulctettuia johon » fin Tuomen scttcimaau MATCH Tukholmaan ensi sulalla wcdcllä ensi lewäuuä .	Viuutamia luhausia honla » sia rautatien ra- tapöltkyjä , 9 jalkaa pittiä , 1 ) tuumaa läpi . mitatta , meistettyjä falibctla j » a&taffaifctta si- wulla ! / s tuuman plllsuisitsi , fulctettuia johon » fin Tuomen scttcimaau tai Tukholmaan ensi sulalla wcdcllä ensi lewäuuä .	39	eli	tai	_	3.148176908493042	4.23258638381958
1617	1617	1881	tai	tai	42	SUBCAT_CC	"Tänään tehdyn päätöksen mukaan on laulukunta » M. M "" määrännyt annet » lawllksi 200 markan palkinnon paraas- ta ja 100 markan palkinnon sen jäl- leen paraasta , lolimalsen sämeltäjän te- kemästä , suomalaisiin MATCH ruotsalaisiin sa » noihin sowitetusta lmartettisämellytsestä ."	"Tänään tehdyn päätöksen mukaan on laulukunta » M. M "" määrännyt annet » lawllksi 200 markan palkinnon paraas- ta ja 100 markan palkinnon sen jäl- leen paraasta , lolimalsen sämeltäjän te- kemästä , suomalaisiin tai ruotsalaisiin sa » noihin sowitetusta lmartettisämellytsestä ."	34	eli	tai	SUBCAT_CC	7.7811737060546875	11.684417724609375
1618	1618	1881	tai	tai	39	SUBCAT_CC	Viainittujcn inaatnntain isommissa kallpnllgeissa on hänellä asiamiehiä , jotka aina ilmoittamat hänelle loska joku kauppias MATCH scmmoncn henkilö jolla moi otatsna oleman jotakin ryöstcttämää , lähtee mattallc , joten Ncpaskinos tietää olla maroillaan ja käydä heidän matkarahaansa tutkimassa .	Viainittujcn inaatnntain isommissa kallpnllgeissa on hänellä asiamiehiä , jotka aina ilmoittamat hänelle loska joku kauppias tai scmmoncn henkilö jolla moi otatsna oleman jotakin ryöstcttämää , lähtee mattallc , joten Ncpaskinos tietää olla maroillaan ja käydä heidän matkarahaansa tutkimassa .	15	eli	tai	SUBCAT_CC	7.8700056076049805	12.070313453674316
1619	1619	1881	tai	tai	104	_	Edellisen yhtiökokouksen antaman mallan nojalla on pankin hallitus kuluneella mnodella hakenut ja saanut pidennetyn maltalumau kymmeneksi muodeksi , luettuna Toukolllun 21 päimästä 1882 , kuitenkin sillä rajoituksella pankin jo lähes 15 muotta omistamassa puolentoista miljonan markan setelinauto-oikeudessa , että seteleitä 15 markan armosta uuden maltalumun alusta alkaen ei enää saada ulosantaa , sekä sillä muutoksella muonna 1876 mahmistettuihin määräyksiin pankin mararahastosta N:o 1 , että se pitää korotettaman miiteenkymmenecn prosenttiin osakepääomasta sekä että yhtiökokous masta sitte , kun rahasta nousee tähän määrään , päättäköön josko ja missä järjestyksessä tämä rahasto mielä on lisättämä tahi onko jäännös kokonaan MATCH joksikuksi osaksi osakkaiden kesken jaettawa .	Edellisen yhtiökokouksen antaman mallan nojalla on pankin hallitus kuluneella mnodella hakenut ja saanut pidennetyn maltalumau kymmeneksi muodeksi , luettuna Toukolllun 21 päimästä 1882 , kuitenkin sillä rajoituksella pankin jo lähes 15 muotta omistamassa puolentoista miljonan markan setelinauto-oikeudessa , että seteleitä 15 markan armosta uuden maltalumun alusta alkaen ei enää saada ulosantaa , sekä sillä muutoksella muonna 1876 mahmistettuihin määräyksiin pankin mararahastosta N:o 1 , että se pitää korotettaman miiteenkymmenecn prosenttiin osakepääomasta sekä että yhtiökokous masta sitte , kun rahasta nousee tähän määrään , päättäköön josko ja missä järjestyksessä tämä rahasto mielä on lisättämä tahi onko jäännös kokonaan tai joksikuksi osaksi osakkaiden kesken jaettawa .	97	eli	tai	_	6.055776596069336	11.527524948120117
1620	1620	1881	tai	tai	34	SUBCAT_CC	Erittäii » lin mainitaan herttaiset pienet puutarhat « varsinaisena osana tyrolaiseSsa ylsityisen taloSsa loiSto , jota liettälvilsi Wienin teStitaupuligissa ainoastaan jolu hcrtva böömiläinen mahtipontinen MATCH ritaS nlailä » Maltalainen tiluSlenomistaja woipi aikaan saada .	Erittäii » lin mainitaan herttaiset pienet puutarhat « varsinaisena osana tyrolaiseSsa ylsityisen taloSsa loiSto , jota liettälvilsi Wienin teStitaupuligissa ainoastaan jolu hcrtva böömiläinen mahtipontinen tai ritaS nlailä » Maltalainen tiluSlenomistaja woipi aikaan saada .	24	eli	tai	SUBCAT_CC	5.152743339538574	6.329039573669434
1621	1621	1881	tai	tai	58	SUBCAT_CC	Tämä » viimeksi sanottn » varallisuuden etumuoto sekä ilmaantuu että erittäinkin täytetään scllvimmin porivarissäädyssä ; sillä mitä arlvoa , » nitä yhteiöklinnallista sananmaltaa tai muuta maailman menoon » vaikuttamaa lvoimaa on sellaisella kauppiaalla , tehtailialla tai käsityöläisellä , jonka liite on pieni MATCH rahaasial muuten huo nolla lannalla — eli suoraan sanoen . jo> ta ol> löyhä .	Tämä » viimeksi sanottn » varallisuuden etumuoto sekä ilmaantuu että erittäinkin täytetään scllvimmin porivarissäädyssä ; sillä mitä arlvoa , » nitä yhteiöklinnallista sananmaltaa tai muuta maailman menoon » vaikuttamaa lvoimaa on sellaisella kauppiaalla , tehtailialla tai käsityöläisellä , jonka liite on pieni tai rahaasial muuten huo nolla lannalla — eli suoraan sanoen . jo> ta ol> löyhä .	42	eli	tai	SUBCAT_CC	6.446516513824463	9.116318702697754
1622	1622	1881	tai	tai	34	SUBCAT_CC	Osberg & Bade . rWJ^fl B^^ Valmiita kesä-ajoka- kia kuomin kanssa MATCH ilman , Sha- rabaneja , Perhekääsejä , yhden ja kah- den istuttavia kääseja sekä tjärat- taita Osberg A Baden ajokalutehtaassa Sörnäsissä .	Osberg & Bade . rWJ^fl B^^ Valmiita kesä-ajoka- kia kuomin kanssa tai ilman , Sha- rabaneja , Perhekääsejä , yhden ja kah- den istuttavia kääseja sekä tjärat- taita Osberg A Baden ajokalutehtaassa Sörnäsissä .	11	eli	tai	SUBCAT_CC	4.024533271789551	4.170593738555908
1623	1623	1881	tai	tai	54	SUBCAT_CC	4. Niinkuin me kohtelemme Inmalan sanaa , niin tohtelee Inmala meitä Herralle Kristntselle , jotn nyt on » ii » lorotettu , emme mc oikeastaan « voi tehdä hywää emmekä pnhnn ; mntta Hänen fnllnnsn on jollain tawoin meidän lvnllnsfamme , sen » vcrrnn että me » voimine joko kätkeä MATCH hyljätä sen .	4. Niinkuin me kohtelemme Inmalan sanaa , niin tohtelee Inmala meitä Herralle Kristntselle , jotn nyt on » ii » lorotettu , emme mc oikeastaan « voi tehdä hywää emmekä pnhnn ; mntta Hänen fnllnnsn on jollain tawoin meidän lvnllnsfamme , sen » vcrrnn että me » voimine joko kätkeä tai hyljätä sen .	50	eli	tai	SUBCAT_CC	8.687728881835938	19.185503005981445
1624	1624	1881	tai	tai	23	SUBCAT_CC	Jos mies tulee kotiin syystä MATCH ilman syytä suuttuneena , kuka saattaapi paremmin luin hymä nainen rauhoittaa ja somittaa alakuloista kohtalonsa kanssa .	Jos mies tulee kotiin syystä tai ilman syytä suuttuneena , kuka saattaapi paremmin luin hymä nainen rauhoittaa ja somittaa alakuloista kohtalonsa kanssa .	5	eli	tai	SUBCAT_CC	8.828475952148438	15.980581283569336
1625	1625	1881	tai	tai	20	SUBCAT_CC	Hän on paennut lauttapaitalta puoli-hulluna ; hän sanoi aikomansa Satramcnto'on ja sinnepä minäkin lähden löytääkseni hänen kuolleena MATCH elämänä .	Hän on paennut lauttapaitalta puoli-hulluna ; hän sanoi aikomansa Satramcnto'on ja sinnepä minäkin lähden löytääkseni hänen kuolleena tai elämänä .	17	eli	tai	SUBCAT_CC	6.071014881134033	8.289497375488281
1626	1626	1881	tai	tai	34	SUBCAT_CC	Huutotaupalla myydään irtainta tawaraa Kirltol . MATCH . n:o 14. Rahatoimikamarin tanölia awoinna sAletsantertnfatit 22 ) f: ( o 10 — 12 p. Kauppa , ja maanwiljelyslemisllinen laboro » torio llwoinna ( Milaelint .	Huutotaupalla myydään irtainta tawaraa Kirltol . tai . n:o 14. Rahatoimikamarin tanölia awoinna sAletsantertnfatit 22 ) f: ( o 10 — 12 p. Kauppa , ja maanwiljelyslemisllinen laboro » torio llwoinna ( Milaelint .	6	eli	tai	SUBCAT_CC	2.058698892593384	3.4438998699188232
1627	1627	1881	tai	tai	31	SUBCAT_CC	"Mutta olkoon T. herra MATCH . . hurri "" , suuui minä puhtaaksi puhun , toimocn ettei hän paheksu , cllcu osaakkaan tossa s. soimaus-sokcudcssaui "" tuonne hänen kunniaritkaascen rintaansa ."	"Mutta olkoon T. herra tai . . hurri "" , suuui minä puhtaaksi puhun , toimocn ettei hän paheksu , cllcu osaakkaan tossa s. soimaus-sokcudcssaui "" tuonne hänen kunniaritkaascen rintaansa ."	4	eli	tai	SUBCAT_CC	2.9178292751312256	3.4405391216278076
1628	1628	1881	tai	tai	79	SUBCAT_CC	— Neljä apurahaa , lulin lahdelfan » sadan marlan suuruinen wuoteensa , on määrätty annettawalsi kahdeksi wuobelsi maanwiljelystä oppiwille , jotla owat käyneet maanwiljelysopiSton läpi , MATCH muulla tawoin owat hankkineet itselleen hywälsytyt tietopuoliset taidot maanwiljelytsessä , welwoitutsella apurahan nauttijalle eitä hän sitä nauttieSsaan maanwiljelyStoimituSlunnan tarkemman määräyksen mukaan seuraa jotalin waltion » tai lää » nin-agronomia maassa heidän Virkamatkoillansa , ja julistetaan kaksi näistä apurahoista halullisten halulelwolliSten hakijain haettawilsi ennen maaliskuun loppua tulewana wuonna maanwiljelyS » toimituskunnan tykönä .	— Neljä apurahaa , lulin lahdelfan » sadan marlan suuruinen wuoteensa , on määrätty annettawalsi kahdeksi wuobelsi maanwiljelystä oppiwille , jotla owat käyneet maanwiljelysopiSton läpi , tai muulla tawoin owat hankkineet itselleen hywälsytyt tietopuoliset taidot maanwiljelytsessä , welwoitutsella apurahan nauttijalle eitä hän sitä nauttieSsaan maanwiljelyStoimituSlunnan tarkemman määräyksen mukaan seuraa jotalin waltion » tai lää » nin-agronomia maassa heidän Virkamatkoillansa , ja julistetaan kaksi näistä apurahoista halullisten halulelwolliSten hakijain haettawilsi ennen maaliskuun loppua tulewana wuonna maanwiljelyS » toimituskunnan tykönä .	26	eli	tai	SUBCAT_CC	7.752336502075195	11.155200958251953
1629	1629	1881	tai	tai	24	SUBCAT_CC	Mutta mikä waimon ojaan pani , joko hän itsei siihen hoipertm MATCH olisiko joku wihamies nutistanut , ci tir » joittaja sano lietäwänsä .	Mutta mikä waimon ojaan pani , joko hän itsei siihen hoipertm tai olisiko joku wihamies nutistanut , ci tir » joittaja sano lietäwänsä .	11	eli	tai	SUBCAT_CC	7.349045276641846	11.312029838562012
1630	1630	1881	tai	tai	65	SUBCAT_CC	"Tamarajnna lähtee Sutulta Tam> IWHVWWW^- » « teelle , Hameenlinnaan ia Jjelfintiin S^f. . "" ^^ "" ' jcta maanantai , ke « tiwiiklo ja » eriän * MATCH kello 2,35 j. » . » . ia tulee Helsingistä , « dmeenltitnaltt ia Sam » eterlta ' ? ? ? sunnuntai . ke « kiwiiklo jo » etjantai 12,10 sydänvätmallll . laitti Turun ajan mufaifelti"	"Tamarajnna lähtee Sutulta Tam> IWHVWWW^- » « teelle , Hameenlinnaan ia Jjelfintiin S^f. . "" ^^ "" ' jcta maanantai , ke « tiwiiklo ja » eriän * tai kello 2,35 j. » . » . ia tulee Helsingistä , « dmeenltitnaltt ia Sam » eterlta ' ? ? ? sunnuntai . ke « kiwiiklo jo » etjantai 12,10 sydänvätmallll . laitti Turun ajan mufaifelti"	28	eli	tai	SUBCAT_CC	5.643547534942627	3.2580246925354004
1631	1631	1881	tai	tai	37	SUBCAT_CC	Tässä on annettu säännös , jota epäilemättä tulee hämmästyttämään monta , koska ei juuri kukaan tuomari MATCH muu » virkamies liene epäillyt oikeuttansa antaa suomalaisia asiakirjoja suomenkielisille asianomaisille , waikt'ci » vät olisikaan semmoisia nimenomaan pyytäneet .	Tässä on annettu säännös , jota epäilemättä tulee hämmästyttämään monta , koska ei juuri kukaan tuomari tai muu » virkamies liene epäillyt oikeuttansa antaa suomalaisia asiakirjoja suomenkielisille asianomaisille , waikt'ci » vät olisikaan semmoisia nimenomaan pyytäneet .	16	eli	tai	SUBCAT_CC	7.389943599700928	16.294322967529297
1632	1632	1881	tai	tai	41	SUBCAT_CC	Matti Haoru , HunnemieS Temmeksen lylästä 494 ( 3 — 1 ) Tuman lautta lchoitelaan sitä MATCH niitä , joilla tenties on muistuttamista mainettani » vastaan , että laissa mnäriiton ojan lulucsla llmoittamat asiasta tivtfo * herranmiraStolle Lllppeei>lan » assa .	Matti Haoru , HunnemieS Temmeksen lylästä 494 ( 3 — 1 ) Tuman lautta lchoitelaan sitä tai niitä , joilla tenties on muistuttamista mainettani » vastaan , että laissa mnäriiton ojan lulucsla llmoittamat asiasta tivtfo * herranmiraStolle Lllppeei>lan » assa .	16	eli	tai	SUBCAT_CC	6.6201252937316895	9.185198783874512
1633	1633	1881	tai	tai	34	SUBCAT_CC	"Ettei huhu johtajawirasta "" Kreikan asiassa ilman syytä syntynyt , myönnettäköön , mutta että sitä koskema esitys jo olisi tehty , MATCH että sitä jo warmana asiana möisi ottaa lukuun , on perätön ."	"Ettei huhu johtajawirasta "" Kreikan asiassa ilman syytä syntynyt , myönnettäköön , mutta että sitä koskema esitys jo olisi tehty , tai että sitä jo warmana asiana möisi ottaa lukuun , on perätön ."	21	eli	tai	SUBCAT_CC	11.234745025634766	15.538268089294434
1634	1634	1881	tai	tai	69	SUBCAT_CC	Ainakin . on warmaa , etta jos sanoma « lehdissä melua nostctaan siitä , cttä ruotsalaisia kirjoituksiaon lähetetty suomalaiseen kuutaan , lylempi wirkamies , läänin-wirasto , 'kruulmn-wouti tai muu syyttää sitä wirkamiestä , jota hän on käskyläisenään käyttänyt ; ja alempi wirkamies , nimis-mies MATCH muu jälleen wäittää , etta hän ci ole welwollinen muiden wirkakirjeitä suomentamaan^ Tällä tawoin tapähtuu lain-rikoksia , joihin ci kukaan lne itscään syypääksi .	Ainakin . on warmaa , etta jos sanoma « lehdissä melua nostctaan siitä , cttä ruotsalaisia kirjoituksiaon lähetetty suomalaiseen kuutaan , lylempi wirkamies , läänin-wirasto , 'kruulmn-wouti tai muu syyttää sitä wirkamiestä , jota hän on käskyläisenään käyttänyt ; ja alempi wirkamies , nimis-mies tai muu jälleen wäittää , etta hän ci ole welwollinen muiden wirkakirjeitä suomentamaan^ Tällä tawoin tapähtuu lain-rikoksia , joihin ci kukaan lne itscään syypääksi .	44	eli	tai	SUBCAT_CC	8.938750267028809	16.4571533203125
1635	1635	1881	tai	tai	87	SUBCAT_CC	Siihen katsoen , että Englannin laimanmittaus . tapa ( Moorsom'in järjestelmä ) on moimassa sekä Venäjän Keisarikunnassa ja Suomen Suuriruhtinaanmaassa että Italian Kuningaskunnassa , selittämät allekirjoittaneet , joita heidän Hallituksensa siihen omat » valtuuttaneet , että laimain , jotka omat yhden MATCH toisen sanotuista » naista omistamia ja joita on mitattu edellämainitun taman mutaan , pitää , molemminpuolisuuden ehdolla , pääsemän toisen maan satamiin , tarmitsematta merenlultumatsujen suorittamista marten tulla uudestaan mitatuksi ; ja katsotaan laimakirjoissa osoitetun registeri-tonien netto . lukumäärän maStaaman kotimaisten laimain netto regislcritonia .	Siihen katsoen , että Englannin laimanmittaus . tapa ( Moorsom'in järjestelmä ) on moimassa sekä Venäjän Keisarikunnassa ja Suomen Suuriruhtinaanmaassa että Italian Kuningaskunnassa , selittämät allekirjoittaneet , joita heidän Hallituksensa siihen omat » valtuuttaneet , että laimain , jotka omat yhden tai toisen sanotuista » naista omistamia ja joita on mitattu edellämainitun taman mutaan , pitää , molemminpuolisuuden ehdolla , pääsemän toisen maan satamiin , tarmitsematta merenlultumatsujen suorittamista marten tulla uudestaan mitatuksi ; ja katsotaan laimakirjoissa osoitetun registeri-tonien netto . lukumäärän maStaaman kotimaisten laimain netto regislcritonia .	41	eli	tai	SUBCAT_CC	7.049810409545898	13.723044395446777
1636	1636	1881	tai	tai	44	SUBCAT_CC	"Ul't<l a kolvan "" len nojaan nom i tntnfi <mla toe-utä , toisia täyte vll n . itmMu MATCH tuebellä , muutamia iavtono ; i. riieia nos ett iin vanoitta ja fanuetti in työl » n-o » vien etecu pönli M i. War !"	"Ul't<l a kolvan "" len nojaan nom i tntnfi <mla toe-utä , toisia täyte vll n . itmMu tai tuebellä , muutamia iavtono ; i. riieia nos ett iin vanoitta ja fanuetti in työl » n-o » vien etecu pönli M i. War !"	18	eli	tai	SUBCAT_CC	3.6880595684051514	5.437961578369141
1637	1637	1881	tai	tai	33	SUBCAT_CC	Tulemissa s opimuksen < uudistuksissa , joka tapahtuu aiua miiden » vuoden päästä , Kroatia luultamasti luovi mielä maatimutseusa siinä suh . tecösa esiin , MATCH ainakin käyttää sitä maaliaksensa muita etuja .	Tulemissa s opimuksen < uudistuksissa , joka tapahtuu aiua miiden » vuoden päästä , Kroatia luultamasti luovi mielä maatimutseusa siinä suh . tecösa esiin , tai ainakin käyttää sitä maaliaksensa muita etuja .	25	eli	tai	SUBCAT_CC	8.445213317871094	13.78249454498291
1638	1638	1881	tai	tai	25	SUBCAT_CC	Minä pyydän teiltä mastausta ennen kolmen päimän knluttua , jos tahdotte ryhtyä kaksiutaistelnun kanssani , tai ottaa mirtaeron , MATCH kuolla kuu koira luodistani .	Minä pyydän teiltä mastausta ennen kolmen päimän knluttua , jos tahdotte ryhtyä kaksiutaistelnun kanssani , tai ottaa mirtaeron , tai kuolla kuu koira luodistani .	19	eli	tai	SUBCAT_CC	9.556986808776855	14.338390350341797
1639	1639	1881	tai	tai	31	SUBCAT_CC	Nämät eläimet , jotka useinki owat niin pieniä , eteemme paljaalla silmällä moi nähdä niitä , asumat niiden päällä MATCH sisässä , ja omat taas » vuorostaan elatus-aineena toisille eläimille .	Nämät eläimet , jotka useinki owat niin pieniä , eteemme paljaalla silmällä moi nähdä niitä , asumat niiden päällä tai sisässä , ja omat taas » vuorostaan elatus-aineena toisille eläimille .	19	eli	tai	SUBCAT_CC	10.024148941040039	15.124263763427734
1640	1640	1881	tai	tai	25	SUBCAT_CC	Jos Herra maan tahtoisi holhoa ja hoilaa semmoisia opetuslapsia , jotka olimat täydelliset , joko uskossa MATCH elänlässä , niin täytyisi Hänen hyljätä sinutkin .	Jos Herra maan tahtoisi holhoa ja hoilaa semmoisia opetuslapsia , jotka olimat täydelliset , joko uskossa tai elänlässä , niin täytyisi Hänen hyljätä sinutkin .	16	eli	tai	SUBCAT_CC	9.181873321533203	17.57328224182129
